elapsed_hours,J2,C8,datetime
0.225,0.721094044864,1.3643350318,2017-09-18 22:13:31
0.227777777778,0.720753055998,1.36332480699,2017-09-18 22:13:41
0.230555555556,0.720412319594,1.36231558013,2017-09-18 22:13:51
0.233333333333,0.720071835404,1.36130734999,2017-09-18 22:14:01
0.236111111111,0.719731603178,1.36030011536,2017-09-18 22:14:11
0.238888888889,0.719391622667,1.35929387804,2017-09-18 22:14:21
0.241666666667,0.719051893622,1.35828863709,2017-09-18 22:14:31
0.244444444444,0.718712415793,1.35728439053,2017-09-18 22:14:41
0.247222222222,0.718373188933,1.35628113648,2017-09-18 22:14:51
0.25,0.718034212794,1.35527887324,2017-09-18 22:15:01
0.252777777778,0.717695487127,1.3542775992,2017-09-18 22:15:11
0.255555555556,0.717357011686,1.35327731287,2017-09-18 22:15:21
0.258333333333,0.717018786224,1.35227801282,2017-09-18 22:15:31
0.261111111111,0.716680810495,1.35127969766,2017-09-18 22:15:41
0.263888888889,0.716343084252,1.35028236606,2017-09-18 22:15:51
0.266666666667,0.71600560725,1.34928601672,2017-09-18 22:16:01
0.269444444444,0.715668379243,1.34829064834,2017-09-18 22:16:11
0.272222222222,0.715331399986,1.34729625967,2017-09-18 22:16:21
0.275,0.714994669235,1.34630284944,2017-09-18 22:16:31
0.277777777778,0.714658186744,1.34531041643,2017-09-18 22:16:41
0.280555555556,0.71432195227,1.3443189594,2017-09-18 22:16:51
0.283333333333,0.713985965568,1.34332847712,2017-09-18 22:17:01
0.286111111111,0.713650226396,1.34233896838,2017-09-18 22:17:11
0.288888888889,0.71331473451,1.34135043196,2017-09-18 22:17:21
0.291666666667,0.712979489666,1.34036286665,2017-09-18 22:17:31
0.294444444444,0.712644491623,1.33937627126,2017-09-18 22:17:41
0.297222222222,0.712309740138,1.33839064457,2017-09-18 22:17:51
0.3,0.711975234968,1.33740598539,2017-09-18 22:18:01
0.302777777778,0.711640975873,1.33642229251,2017-09-18 22:18:11
0.305555555556,0.71130696261,1.33543956475,2017-09-18 22:18:21
0.308333333333,0.710973194939,1.33445780091,2017-09-18 22:18:31
0.311111111111,0.710639672618,1.33347699979,2017-09-18 22:18:41
0.313888888889,0.710306395407,1.33249716022,2017-09-18 22:18:51
0.316666666667,0.709973363066,1.33151828099,2017-09-18 22:19:01
0.319444444444,0.709640575354,1.33054036094,2017-09-18 22:19:11
0.322222222222,0.709308032033,1.32956339886,2017-09-18 22:19:21
0.325,0.708975732863,1.32858739359,2017-09-18 22:19:31
0.327777777778,0.708643677603,1.32761234504,2017-09-18 22:19:41
0.330555555556,0.708311866017,1.3266382525,2017-09-18 22:19:51
0.333333333333,0.707980297864,1.32566511445,2017-09-18 22:20:01
0.336111111111,0.707648972905,1.32469292942,2017-09-18 22:20:11
0.338888888889,0.707317890904,1.32372169601,2017-09-18 22:20:21
0.341666666667,0.706987051622,1.32275141287,2017-09-18 22:20:31
0.344444444444,0.706656454821,1.32178207869,2017-09-18 22:20:41
0.347222222222,0.706326100265,1.32081369222,2017-09-18 22:20:51
0.35,0.705995987717,1.31984625221,2017-09-18 22:21:01
0.352777777778,0.70566611694,1.31887975743,2017-09-18 22:21:11
0.355555555556,0.705336487698,1.31791420669,2017-09-18 22:21:21
0.358333333333,0.705007099756,1.31694959879,2017-09-18 22:21:31
0.361111111111,0.704677952877,1.31598593255,2017-09-18 22:21:41
0.363888888889,0.704349046826,1.31502320678,2017-09-18 22:21:51
0.366666666667,0.704020381368,1.31406142033,2017-09-18 22:22:01
0.369444444444,0.703691956269,1.31310057202,2017-09-18 22:22:11
0.372222222222,0.703363771294,1.31214066071,2017-09-18 22:22:21
